Emotions,Paths
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-05-02-02-01-19.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-05-02-02-02-19.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-06-01-01-01-19.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-06-01-01-02-19.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-06-01-02-01-19.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-06-01-02-02-19.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-06-02-01-01-19.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-06-02-01-02-19.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-06-02-02-01-19.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-06-02-02-02-19.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-07-01-01-01-19.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-07-01-01-02-19.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-07-01-02-01-19.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-07-01-02-02-19.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-07-02-01-01-19.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-07-02-01-02-19.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-07-02-02-01-19.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-07-02-02-02-19.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-08-01-01-01-19.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-08-01-01-02-19.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-08-01-02-01-19.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-08-01-02-02-19.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-08-02-01-01-19.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-08-02-01-02-19.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-08-02-02-01-19.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_19//03-01-08-02-02-02-19.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-01-01-01-01-20.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-01-01-01-02-20.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-01-01-02-01-20.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-01-01-02-02-20.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-02-01-01-01-20.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-02-01-01-02-20.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-02-01-02-01-20.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-02-01-02-02-20.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-02-02-01-01-20.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-02-02-01-02-20.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-02-02-02-01-20.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-02-02-02-02-20.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-03-01-01-01-20.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-03-01-01-02-20.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-03-01-02-01-20.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-03-01-02-02-20.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-03-02-01-01-20.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-03-02-01-02-20.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-03-02-02-01-20.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-03-02-02-02-20.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-04-01-01-01-20.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-04-01-01-02-20.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-04-01-02-01-20.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-04-01-02-02-20.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-04-02-01-01-20.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-04-02-01-02-20.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-04-02-02-01-20.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-04-02-02-02-20.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-05-01-01-01-20.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-05-01-01-02-20.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-05-01-02-01-20.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-05-01-02-02-20.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-05-02-01-01-20.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-05-02-01-02-20.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-05-02-02-01-20.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-05-02-02-02-20.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-06-01-01-01-20.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-06-01-01-02-20.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-06-01-02-01-20.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-06-01-02-02-20.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-06-02-01-01-20.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-06-02-01-02-20.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-06-02-02-01-20.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-06-02-02-02-20.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-07-01-01-01-20.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-07-01-01-02-20.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-07-01-02-01-20.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-07-01-02-02-20.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-07-02-01-01-20.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-07-02-01-02-20.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-07-02-02-01-20.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-07-02-02-02-20.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-08-01-01-01-20.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-08-01-01-02-20.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-08-01-02-01-20.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-08-01-02-02-20.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-08-02-01-01-20.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-08-02-01-02-20.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-08-02-02-01-20.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_20//03-01-08-02-02-02-20.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-01-01-01-01-21.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-01-01-01-02-21.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-01-01-02-01-21.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-01-01-02-02-21.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-02-01-01-01-21.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-02-01-01-02-21.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-02-01-02-01-21.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-02-01-02-02-21.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-02-02-01-01-21.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-02-02-01-02-21.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-02-02-02-01-21.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-02-02-02-02-21.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-03-01-01-01-21.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-03-01-01-02-21.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-03-01-02-01-21.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-03-01-02-02-21.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-03-02-01-01-21.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-03-02-01-02-21.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-03-02-02-01-21.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-03-02-02-02-21.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-04-01-01-01-21.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-04-01-01-02-21.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-04-01-02-01-21.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-04-01-02-02-21.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-04-02-01-01-21.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-04-02-01-02-21.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-04-02-02-01-21.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-04-02-02-02-21.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-05-01-01-01-21.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-05-01-01-02-21.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-05-01-02-01-21.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-05-01-02-02-21.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-05-02-01-01-21.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-05-02-01-02-21.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-05-02-02-01-21.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-05-02-02-02-21.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-06-01-01-01-21.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-06-01-01-02-21.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-06-01-02-01-21.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-06-01-02-02-21.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-06-02-01-01-21.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-06-02-01-02-21.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-06-02-02-01-21.wav
fearful,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-06-02-02-02-21.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-07-01-01-01-21.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-07-01-01-02-21.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-07-01-02-01-21.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-07-01-02-02-21.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-07-02-01-01-21.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-07-02-01-02-21.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-07-02-02-01-21.wav
disgust,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-07-02-02-02-21.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-08-01-01-01-21.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-08-01-01-02-21.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-08-01-02-01-21.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-08-01-02-02-21.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-08-02-01-01-21.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-08-02-01-02-21.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-08-02-02-01-21.wav
surprised,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_21//03-01-08-02-02-02-21.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-01-01-01-01-22.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-01-01-01-02-22.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-01-01-02-01-22.wav
neutral,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-01-01-02-02-22.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-02-01-01-01-22.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-02-01-01-02-22.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-02-01-02-01-22.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-02-01-02-02-22.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-02-02-01-01-22.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-02-02-01-02-22.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-02-02-02-01-22.wav
calm,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-02-02-02-02-22.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-03-01-01-01-22.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-03-01-01-02-22.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-03-01-02-01-22.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-03-01-02-02-22.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-03-02-01-01-22.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-03-02-01-02-22.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-03-02-02-01-22.wav
happy,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-03-02-02-02-22.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-04-01-01-01-22.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-04-01-01-02-22.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-04-01-02-01-22.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-04-01-02-02-22.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-04-02-01-01-22.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-04-02-01-02-22.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-04-02-02-01-22.wav
sad,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-04-02-02-02-22.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-05-01-01-01-22.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-05-01-01-02-22.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-05-01-02-01-22.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-05-01-02-02-22.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-05-02-01-01-22.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-05-02-01-02-22.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-05-02-02-01-22.wav
angry,C:/Users/hp/Downloads/Speech-Emotion-Recognization-master/Speech-Emotion-Recognization-master/dataset/Actor_22//03-01-05-02-02-02-22.wav
